policy,transition_variant,gate_mode,policy_label,display_name,computation,queue_states,grid_states,op_states,S,arms,budget,rounds,seed_index,avg_reward,cum_reward,walltime_seconds,replan_calls,event_replans,states_computed,computation_saving_pct,mix_trust_min,mix_trust_max,gate_scale_mult,beta_gate_concentration,regions,oracle_avg_reward,avg_reward_pct_oracle,avg_reward_gap_to_oracle
tm_tw_refined,dense,deterministic,tm_tw_refined_dense,Adaptive TM-TW,Event-Driven TW (M1+M3),4,15,3,180,8,2,250,0,413.4159259293345,103353.98148233362,97.848456334,10,0,2994,79.20833333333334,0.4,0.98,0.5,80.0,"BR-SP,CA-ON,US-NY-NYIS,US-CAL-CISO,US-MIDA-PJM,US-TEX-ERCO,AU-VIC,DE-LU,CL-SIC,JP-TK,KR,AU-NSW,ZA,IN-WE,SG",1451.571630476839,28.480573555541866,1038.1557045475045
tm_tw_refined,gated_offline,beta,tm_tw_refined_gated_offline_beta,Adaptive + beta-gate prior,Event-Driven TW (M1+M3),4,15,3,180,8,2,250,0,391.5229852676792,97880.7463169198,97.918750208,10,0,2904,79.83333333333333,0.4,0.98,0.5,80.0,"BR-SP,CA-ON,US-NY-NYIS,US-CAL-CISO,US-MIDA-PJM,US-TEX-ERCO,AU-VIC,DE-LU,CL-SIC,JP-TK,KR,AU-NSW,ZA,IN-WE,SG",1451.571630476839,26.97235031653688,1060.0486452091598
tm_tw_refined,gated_offline_low_rank,beta,tm_tw_refined_gated_offline_low_rank_beta,Adaptive + beta-gate + LR,Event-Driven TW (M1+M3),4,15,3,180,8,2,250,0,865.1671456591351,216291.7864147838,114.590694875,10,0,3143,78.17361111111111,0.4,0.98,0.5,80.0,"BR-SP,CA-ON,US-NY-NYIS,US-CAL-CISO,US-MIDA-PJM,US-TEX-ERCO,AU-VIC,DE-LU,CL-SIC,JP-TK,KR,AU-NSW,ZA,IN-WE,SG",1451.571630476839,59.60209799463559,586.4044848177037
tm_tw_refined,support_offline,deterministic,tm_tw_refined_support_offline,Adaptive + support/offline,Event-Driven TW (M1+M3),4,15,3,180,8,2,250,0,474.7737149510908,118693.42873777269,104.92125749999995,10,0,3213,77.6875,0.4,0.98,0.5,80.0,"BR-SP,CA-ON,US-NY-NYIS,US-CAL-CISO,US-MIDA-PJM,US-TEX-ERCO,AU-VIC,DE-LU,CL-SIC,JP-TK,KR,AU-NSW,ZA,IN-WE,SG",1451.571630476839,32.70756364914134,976.7979155257481
tm_tw_refined,dense,deterministic,tm_tw_refined_dense,Adaptive TM-TW,Event-Driven TW (M1+M3),4,15,3,180,8,2,250,1,589.7841948213835,147446.04870534586,94.62156904100004,10,0,2893,79.90972222222223,0.4,0.98,0.5,80.0,"BR-SP,CA-ON,US-NY-NYIS,US-CAL-CISO,US-MIDA-PJM,US-TEX-ERCO,AU-VIC,DE-LU,CL-SIC,JP-TK,KR,AU-NSW,ZA,IN-WE,SG",4538.0879260891525,12.99631484508608,3948.303731267769
tm_tw_refined,gated_offline,beta,tm_tw_refined_gated_offline_beta,Adaptive + beta-gate prior,Event-Driven TW (M1+M3),4,15,3,180,8,2,250,1,876.0733692667372,219018.3423166843,83.26580054099998,10,0,2712,81.16666666666667,0.4,0.98,0.5,80.0,"BR-SP,CA-ON,US-NY-NYIS,US-CAL-CISO,US-MIDA-PJM,US-TEX-ERCO,AU-VIC,DE-LU,CL-SIC,JP-TK,KR,AU-NSW,ZA,IN-WE,SG",4538.0879260891525,19.30490073209583,3662.014556822415
tm_tw_refined,gated_offline_low_rank,beta,tm_tw_refined_gated_offline_low_rank_beta,Adaptive + beta-gate + LR,Event-Driven TW (M1+M3),4,15,3,180,8,2,250,1,1096.3330602782703,274083.2650695676,97.40740370899994,10,0,2818,80.43055555555556,0.4,0.98,0.5,80.0,"BR-SP,CA-ON,US-NY-NYIS,US-CAL-CISO,US-MIDA-PJM,US-TEX-ERCO,AU-VIC,DE-LU,CL-SIC,JP-TK,KR,AU-NSW,ZA,IN-WE,SG",4538.0879260891525,24.158479917842218,3441.754865810882
tm_tw_refined,support_offline,deterministic,tm_tw_refined_support_offline,Adaptive + support/offline,Event-Driven TW (M1+M3),4,15,3,180,8,2,250,1,1766.5867443590903,441646.68608977256,89.46045587499998,10,0,2804,80.52777777777777,0.4,0.98,0.5,80.0,"BR-SP,CA-ON,US-NY-NYIS,US-CAL-CISO,US-MIDA-PJM,US-TEX-ERCO,AU-VIC,DE-LU,CL-SIC,JP-TK,KR,AU-NSW,ZA,IN-WE,SG",4538.0879260891525,38.92799727839352,2771.501181730062
